,Complete,Decision,Received,Sent
darklydreaming,0.777777777778,1.0,0.666666666667,0.333333333333
Darkness,0.0,0.0,0.0,0.0
darkpoetria,0.0,0.0,0.0,0.0
DarkStar85,0.744186046512,0.302325581395,0.116279069767,0.953488372093
DarkwingDuck,0.692307692308,0.923076923077,0.769230769231,1.0
darkwingpi,0.0,0.0,0.0,0.0
darkwings,0.4,0.4,0.4,0.0
darla1327,1.0,0.0,1.0,1.0
Darmody,0.0,0.269230769231,0.0,0.961538461538
darn1,0.0,0.0,0.0,0.0
darnell0517,0.0,0.0,0.0,0.0
darnell87,0.571428571429,0.0714285714286,0.0,0.0
daroogoi,1.0,1.0,0.0,1.0
darrell0508,0.0,0.0,0.0,0.0
Darren23,0.0,0.0,0.0,0.0
darrenguild,0.0,0.0,0.0,0.0
darrenlefou,0.0,0.0,0.0,0.0
Darrenneilson,1.0,1.0,0.0,1.0
darrowsghost,0.285714285714,0.285714285714,1.0,0.0
darsiejoy,0.0,0.0,0.0,0.0
dartben,0.0,0.0,0.0,0.0
dartchick,0.333333333333,1.0,0.388888888889,1.0
darthbecca,0.0,0.5,1.0,1.0
darthfozziebear,0.0,0.0,0.0,0.0
DarthSanta2,0.952380952381,0.904761904762,0.47619047619,1.0
DarthSchemp,0.0,0.0,0.0,0.0
darthslughorn,0.818181818182,0.272727272727,0.0,1.0
darthvadersshoe,0.0,0.0,0.0,0.0
DarthVader,0.0,0.0,0.0,0.0
DarthVarder1,1.0,1.0,1.0,1.0
dartkid,0.0,0.0,0.0,0.0
dartmouth05,0.0,0.0,0.0,0.0
dartmouthstlady,0.545454545455,0.863636363636,0.0,1.0
dartshi,0.0,0.0,0.0,0.0
darubens,0.0,0.0,0.0,0.0
darunaround,0.0,0.0,0.0,0.0909090909091
daru,0.857142857143,1.0,0.0,1.0
DarwinAZ,0.0,0.0,0.0,0.0
DarwinFinch,0.0,0.0,0.0,0.0
darwinhd,0.142857142857,0.714285714286,0.142857142857,0.142857142857
darze,0.0,0.0,0.0,0.0
dar,0.416666666667,0.0833333333333,0.166666666667,0.0
das069,0.0,0.0,0.0,0.0
das222,0.0,0.0,0.0,0.0
dasa89,0.0,0.0,0.0,0.0
dasani1985,0.0,0.0,0.0,0.0
dasboy22,1.0,0.857142857143,0.0,1.0
daschock,0.0,0.0,0.0,0.0
DASDOJ77,0.0,0.0,0.0,0.0
dasein14,0.0,0.0,0.0,0.0
Dasein,0.0,0.0,0.0,0.0
Dash1,1.0,0.375,1.0,1.0
dasha25,0.0,0.0,0.0,0.0
dashaun44,0.0,0.4375,0.03125,1.0
DashB,0.0,0.0,0.0,0.0
dashingdancer,1.0,1.0,1.0,1.0
dashondixon,0.0,0.0,0.0,0.0
dashrashi,0.733333333333,1.0,1.0,1.0
Dasq5522,0.933333333333,0.933333333333,0.933333333333,1.0
dastevens2006,0.909090909091,0.818181818182,0.0,0.0
Dat1kuguy,1.0,1.0,1.0,1.0
dat209,0.0,0.0,0.0,0.0
data11222,0.0,0.0,0.0,0.0
datadriven,0.0,0.0,0.0,0.0
DataLore,1.0,1.0,0.923076923077,1.0
datamez,0.0,0.0,0.0,0.0
datapointjp,1.0,0.833333333333,0.333333333333,0.333333333333
dataylor,0.0,0.333333333333,0.0,0.0
datbolcy,0.0,0.0,0.0,0.0
datbruva,0.0,0.0,0.0,0.0
datediff,0.0,0.0,0.0,0.0
datedmicrobe,1.0,1.0,0.0,1.0
datinh82,0.0,0.0,0.0,0.0
datlowen,0.0,0.0,0.0,0.0
datsusara,1.0,0.875,1.0,1.0
datto45,0.0,0.25,0.0,0.0
dauntless452003,0.0,0.3,0.0,0.4
DauntlessDR,1.0,1.0,1.0,1.0
daustiblack,0.0,0.0,0.0,0.0
Dav3yk,0.0,0.0,0.0,0.2
davasqu,0.0,0.0,0.0,0.0
Dave%20Smith,0.0,0.0,0.0,0.0
dave0114,0.666666666667,1.0,0.0,0.0
Dave111,0.0,0.0,0.0,0.0
dave123,0.0,0.0,0.0,0.0
Dave214000,0.0,0.0,0.0,0.0
dave262,0.285714285714,0.285714285714,0.714285714286,0.857142857143
Dave70968,0.0,0.0,0.0,0.0
daveaa005,0.0,0.0,0.0,0.0
daveab1023,0.0,0.0,0.0,0.0
daveanscfo,0.0,0.0,0.0,0.0
Daveb104,0.0,0.0,0.0,0.0
DaveBear07,1.0,0.75,0.625,0.625
DaveBear,0.0,0.0,0.0,0.0
DaveFox05,0.285714285714,0.928571428571,0.142857142857,0.142857142857
davehowell,0.0,0.0,0.0,0.0
daveiowa,1.0,0.791666666667,1.0,1.0
davelax40,0.0,0.0,0.0,0.0
davelewis,0.0,0.0,0.0,0.0
davelinthorst,0.0,0.0,0.0,0.0
DaveMelvin,0.0,0.0,0.0,0.0
daven84,0.0,0.0,0.0,0.0
daveneliz,0.0,0.0,0.0,0.0
daveo20,0.0,0.0,0.0,0.0
DaveO,1.0,0.8,0.4,1.0
DavePR,0.0,0.0,0.0,0.0
daver22,0.0,0.0,0.0,0.0
daveraven,0.0,0.0,0.0,0.0
daverowe6,0.0,0.0,0.0,0.0
daver,0.0,0.0,0.0,0.0
davesefcik,0.0,0.0,0.0,0.0
daveseibert,0.05,0.15,0.0,1.0
davevsls,0.0416666666667,0.125,1.0,0.0
davey777,0.0,0.0,0.0,0.0
DaveyGorgeous,0.0,1.0,0.0,1.0
davey,0.0,0.0,0.0,0.0
davezuj423,0.0,0.0,0.0,0.0
davfeld,1.0,0.0,1.0,1.0
davgigs,1.0,0.857142857143,0.0,0.0
davgpa,0.0,0.0,0.2,1.0
davhern1,0.0,0.0,0.0,0.0
davhern,0.0,0.0,0.0,0.0
davial0,0.0,0.0,0.0,0.0
David%20Green,0.0,0.0,0.0,0.0
david%20ricardo,0.0,0.0,0.0,0.0
david%20tokeshi,0.0,0.0,0.0,0.0
david123,0.0,0.0,0.0,0.0
david1951,0.0,0.0,0.0,0.0
david52,0.0,0.0,0.0,0.0
davidalott,0.0,0.0,0.0,0.0
davidatfsu,0.0,0.875,1.0,1.0
DavidB1990,0.0,0.0,0.0,0.0
davidbakody,1.0,0.764705882353,1.0,1.0
davidboring,0.0,0.818181818182,0.0,1.0
DavidBrent,0.0,0.0,0.0,0.0
Davidbreyer,0.0,0.0,0.0,0.0
davidckramer,0.0,0.0,0.0,0.0
DavidClooney,0.0,0.0,0.0,0.0
davidcrumplar,0.0,0.0,0.0,0.0
Daviddsr,0.214285714286,0.714285714286,0.0,0.428571428571
davidellis,0.0,0.0,0.0,0.0
davidevk,0.0,0.0,0.0,0.0
davidf,0.0,0.0,0.0,0.0
davidgao,0.333333333333,0.166666666667,0.0,0.0
davidgkirby,0.0,0.0,0.0,0.0
davidgoetz,0.0,0.0,0.0,0.0
davidgreen44,0.0,0.0,0.0,0.0
davidh048,0.0,0.0,0.0,0.0
DavidHayden,0.266666666667,0.0666666666667,0.333333333333,0.333333333333
davidhughes870,0.0,0.0,0.0,0.0
davidisking4,0.0,0.0,0.0,0.0
DavidK44,0.0,0.0,0.0,0.0
davidkentholt,0.0,1.0,0.0,1.0
davidlee,0.0,0.4,0.6,0.0
davidmcd,0.0,0.0,0.0,0.0
davidnajera,0.0,0.0,0.0,0.0
DavidNoel,0.0,0.0,0.0,0.875
davidnyc,0.0,0.0,0.0,0.0
davidporter,0.0,0.0,0.0,0.0
davidpuddy,0.0,0.0,0.0,0.0
davidrandomstuff,0.666666666667,1.0,0.666666666667,1.0
davidrose3302,0.0,0.0,0.0,0.0
davids8,0.0,0.0,0.0,0.0
DavidSnyder,0.0,0.0,0.0,0.0
davidson02,0.0,0.0,0.0,0.0
davidson,0.0,0.0,0.0,0.0
davidspumpkins,0.916666666667,1.0,1.0,1.0
davidss,1.0,0.0,0.0,0.0
davidt2,0.0,0.0,0.0,0.0
davidtothej05,0.5,1.0,1.0,1.0
Davidw1528,0.777777777778,0.888888888889,0.0,1.0
davidz,0.0,0.0,0.0,0.0
David,0.0,1.0,0.0,1.0
davis2028,0.0,0.0,0.0,0.0
davishii,0.0,0.0,0.0,0.0
davisitode23,0.0,0.0,0.0,0.0
davisnc,0.0,0.0,0.0,0.0
Davisnh,0.0,0.0,0.0,0.0
davist1,0.0,0.5,0.0,0.0
daviste,0.0,0.0,0.0,0.0
davistm2,0.0,0.0,0.0,0.0
davisxa,0.5,1.0,0.2,1.0
davmcraw,0.0,0.0,0.0,0.0
davmino,0.0,0.0,0.0,0.0
davs101,0.0,0.0,0.0,0.0
davspo12,0.714285714286,0.857142857143,0.0,1.0
davtbarber,0.416666666667,0.25,0.416666666667,1.0
davteas,0.25,0.5,0.25,0.75
davyhay,1.0,1.0,1.0,1.0
Dav,0.0,0.0,0.0,1.0
dawelch,0.0,0.0,0.0,0.0
dawg09,0.888888888889,0.666666666667,0.888888888889,1.0
dawg1986,0.0,0.0,0.0,0.0
Dawgclaw,1.0,0.6,1.0,1.0
dawgs139,0.0909090909091,0.0,0.0,0.0
Dawgs1994,0.0,0.0,0.0,0.0
dawgs7777,0.0,0.0,0.0,0.0
dawill,0.0,0.0,0.0,0.0
dawimythnotolo,0.111111111111,0.444444444444,0.0555555555556,0.166666666667
dawndina,0.0,0.0,0.0,0.0
dawnfrench,0.0,0.0,0.0,0.0
dawni2u,0.0,0.0,0.0,0.0
dawnkc22,0.0,0.0,0.0,0.0
dawnmelissa,0.0,0.0,0.0,0.0
DawnTinsley,0.615384615385,1.0,0.0,1.0
dawnvalsan,0.0,0.0,0.0,0.0
dawn,0.0,0.0,0.0,0.0
dawsme5,0.0,0.0,0.0,0.0
dawsonoler,0.0,0.0,0.0,0.0
dax2004,0.0,0.0,0.0,0.0
dax9876,0.928571428571,1.0,0.714285714286,0.857142857143
daya0608,0.0,0.0,0.0,0.0
daybreaker,1.0,1.0,1.0,1.0
daybreak,0.0,0.0,0.0,0.0
daydreamer,1.0,1.0,1.0,1.0
daydreamscene,0.8,1.0,1.0,1.0
daydream,0.1,0.1,0.0,0.7
dayglo,0.714285714286,0.857142857143,1.0,1.0
daylightfading,0.0,0.0,0.0,0.0
Dayman,0.0,0.0,0.0,0.0
daynee,0.5,0.5,0.5,0.5
Dayoung,0.0,0.0,0.0,0.0
daysi1,0.0,0.0,0.0,0.0
daysofconfusion,1.0,1.0,0.0,1.0
dayson,0.0,0.0,0.0,0.0
daysunsun,0.8,0.7,0.0,1.0
daytonabill,0.0,0.0,0.0,0.0
daytonamdr,0.0,0.0,0.0,0.0
Daytonlaw,0.8,0.6,0.8,1.0
daytripper,0.4,0.4,0.2,0.7
dazygrl314,0.0,0.0,0.0,0.0
Da_Pharaoh06,0.0,0.0,0.0,0.0
db03,0.0,0.0,0.0,0.0
db110310,0.0,0.0,0.0,0.0
DB167,0.0,0.0,0.0,0.0
db269985,0.0,0.625,0.0625,0.9375
db284,0.0,0.0,0.0,0.0
DB8043,1.0,0.444444444444,0.0,1.0
db8r,0.0,0.0,0.0,0.0
db988,0.0,0.0,0.0769230769231,0.384615384615
dback248,1.0,0.777777777778,1.0,1.0
dback,0.0,0.0,0.0,0.0
dbadon1,0.0,0.0,0.0,0.0
dbaier,0.0,0.0,0.0,0.0
dballen,0.0,0.0,0.0,0.0
dbarkley,0.0,0.0,0.0,0.0
dbarnett,0.0,0.0,0.0,0.0
dbartley,1.0,0.5,0.0,1.0
dbask25,1.0,1.0,1.0,1.0
Dbate,0.0,0.0,0.0,0.0
dbb11,0.0,0.0,0.0,0.0
dbCooper,0.0,0.0,0.0,0.0
dbcrockett,0.0,0.0,0.0,0.0
DBC,0.0,0.0,0.0,1.0
dbear,0.8,1.0,1.0,1.0
dbeavers003,0.0,0.0,0.75,0.75
DBee,0.222222222222,0.111111111111,0.0,0.888888888889
dbehbood,0.0,0.0,0.0,0.0
dberger,0.0,0.0,0.0,0.0
dbermudez95,0.0,0.0,0.0,0.0
dbernard,0.0,0.0,0.0,0.0
dberns4,0.0,0.0,0.0,0.0
dbf2112,0.0,0.0,0.0,0.0
dbf333,0.428571428571,0.142857142857,0.142857142857,0.714285714286
dbf89,0.0,0.0,0.0,0.0
dbgirl,0.333333333333,0.333333333333,0.0,0.0
DBH1Mega,0.0,0.0,0.0,0.0
dbiederman,0.0,0.0,0.0,0.0
Dbishops,0.0,0.0,0.0,0.0
dbkend,1.0,1.0,0.0,1.0
dblaamco,1.0,1.0,1.0,1.0
dblack87,0.285714285714,0.428571428571,0.428571428571,0.857142857143
dblagrove,0.0,0.0,0.0,0.0
dblgutshot,0.0,0.0,0.0,0.0
DblJ622,0.0,0.0,0.0,0.0
dbloom,0.0,0.0,0.0,0.0
Dblue27,0.866666666667,0.733333333333,0.666666666667,1.0
dblundstrom,0.0,0.0,0.0,0.0
dblundy,0.0,0.0,0.0,0.0
dbmba,0.0,0.0,0.0,0.0
dbmottle,0.0,0.0,0.0,0.0
dbmuell,0.0,0.0,0.0,0.0
dbn66,0.25,0.625,0.875,1.0
dbochneak,0.0,0.0,0.0,0.0
dboi,0.0,0.0,0.0,0.0
dbolcun,0.0,0.0,0.0,1.0
dboneusc,0.333333333333,0.166666666667,0.0,0.166666666667
dbonny,0.0,0.0,0.0,0.0
dborchardt,0.0,0.0,0.0,0.0
Dbottoms23,0.555555555556,0.444444444444,0.666666666667,0.666666666667
dbourne,0.571428571429,0.785714285714,0.785714285714,1.0
dboy4ever,0.0,0.0,0.0,0.0
DBoysen527,1.0,1.0,1.0,1.0
dbp26960,0.0,0.0,0.0,0.0
dbrady,0.0,0.0,0.0,0.0
dbrainard07,0.0,0.0,0.0,0.0
dbranch,0.0,0.0,0.0,0.0
dbraz,0.0,0.0,0.0,0.0
DBreslin417,0.875,0.9375,0.75,1.0
dbrink1,0.0,0.0,0.0,0.0
dbrosent,0.0,0.0,0.0,0.0
dbrower031,0.0,0.0,0.0,0.0
dbrown8779,0.857142857143,1.0,1.0,1.0
dbrown,0.0,0.0,0.0,0.0
dbruce,1.0,1.0,0.0,1.0
dbs816,0.0,0.0,0.0,0.0
dbseiden,0.0,0.0,0.0,0.0
dbt974s,0.0,0.0,0.0,0.0
dbtoon,0.0,0.0,0.0,0.0
dbt,1.0,0.230769230769,0.0769230769231,1.0
Dbuch84,0.0,0.0,0.0,0.0
dbuch,0.0,0.0,0.0,0.0
DBullet,0.0,0.0,0.0,0.0
dburke,0.0,0.0,0.0,0.0
dbuster86,0.0,0.0,1.0,0.0
DB,0.0,0.0,0.0,0.0
dc0813,0.166666666667,0.166666666667,0.166666666667,0.166666666667
dc09,1.0,1.0,1.0,1.0
DC1112,0.0,0.0,0.0,0.0
DC1234,0.0,0.0,0.0,0.0
dc1624,0.0,0.0,0.0,0.0
dc21,1.0,0.714285714286,1.0,1.0
dc23,0.0,0.0,0.0,0.0
dc2cali,0.0,1.0,0.0,1.0
DC2LA711,0.0,0.0,0.0,0.0
dc2ny,0.777777777778,0.555555555556,1.0,1.0
dc496,1.0,0.875,1.0,1.0
dc4me,0.0,0.0,0.0,0.0
DC512,0.0,0.214285714286,0.0,0.0
dc515,0.0,0.0,0.0,0.0
dcalab05,0.0,0.0,0.0,0.0
dcaldwel,1.0,0.714285714286,0.0,1.0
DCalexis,0.0,0.0,0.0,0.0
dcalvin,0.0,0.0,0.0,0.0
DCAndy42,0.214285714286,0.0,0.142857142857,0.357142857143
dcapplicant,0.0,0.0,0.0,1.0
dcapscaribfan,0.0,0.0,0.0,0.0
Dcarlen,0.0,0.0,0.0,0.0
dcarucci,1.0,1.0,1.0,1.0
dcarvajal1990,0.0,0.0,0.0,0.0
dcasler,0.0,0.0,0.0,0.0
dcastro,0.0,0.0,0.0,0.0
dcb09,0.0,0.0,0.0,0.0
dcbadger,1.0,0.0,0.0,1.0
DCBellaNY,0.0,0.0,0.0,0.0
dcbk1981,0.875,1.0,0.0625,1.0
Dcbound,0.0,0.0,0.0,0.0
DCBuckeye,0.125,0.625,0.875,1.0
dccf,0.0,0.0,0.0,0.0
dcchillin,0.666666666667,0.5,0.0,1.0
DCDaniel317,0.625,1.0,1.0,1.0
dcdd99,0.0,0.0,0.0,0.0
DCDeckard,0.125,0.625,0.0,0.3125
dcdjr23,1.0,0.875,1.0,1.0
dcd,0.142857142857,0.357142857143,0.214285714286,0.0
dceagle,0.0909090909091,0.363636363636,0.0,0.0909090909091
dcerros,0.0,0.0,0.0,0.0
dcfaulcon,0.333333333333,0.25,0.333333333333,0.333333333333
dcfyi,0.0,0.0,0.0,0.0
dcg3982,0.047619047619,0.047619047619,0.047619047619,0.047619047619
DCGalusi,0.0,0.0,0.0,0.0
dcgal,0.5,1.0,1.0,1.0
DCgator,0.0,0.0,0.0,0.0
DCGKM,0.0,0.0,0.0,0.0
DCgoblue,0.75,0.55,0.95,1.0
dcgrl,0.0,0.0,0.0,0.0
dcguy555,0.285714285714,0.428571428571,0.714285714286,0.0
dcguy,0.571428571429,0.142857142857,0.571428571429,1.0
dchamber,0.0,0.0,0.0,0.0
dchao,0.0,0.0,0.0,0.0
dchartier,0.0,0.0,0.0,0.0
Dcheng,0.545454545455,0.818181818182,0.727272727273,1.0
dchin08,0.8,0.7,0.9,1.0
dchin91485,0.0,0.0,0.0,0.0
DcHoffman89,0.0,0.0,0.0,0.0
DChopeful1,0.714285714286,1.0,1.0,1.0
dchopeful,0.0,0.0,0.0,0.0
dchozick,0.0,0.0,0.0,0.0
dchristopher,0.0,0.0,0.0,0.0
dchunny614,0.714285714286,0.857142857143,0.714285714286,0.857142857143
dcier,0.0,0.5,0.166666666667,0.666666666667
dcingraham,0.0,0.888888888889,0.0,0.0
DCInter07,0.0,0.0,0.0,0.0
DCIntern07,0.0,0.0,0.0,0.0
Dcipher,0.0,0.0,0.0,0.0
dcisneat,0.85,0.9,0.6,0.95
dciszek,0.0,0.0,0.0,0.0
DCJD12,0.857142857143,0.928571428571,0.0,1.0
dcjdmaybe,0.0,0.0,0.0,0.0
DCJD,0.166666666667,0.5,0.166666666667,0.916666666667
dcjennsh20,0.0,0.0,0.0,0.0
dcl1492,1.0,1.0,1.0,1.0
dclambe,0.0909090909091,1.0,0.0,1.0
dclaw01,0.0,0.0,0.0,0.0
dclaw11,0.0,1.0,0.0,1.0
dclaw93,0.0,1.0,0.0,1.0
dclawchick,0.25,0.5,0.25,1.0
DCLawGW,0.764705882353,0.823529411765,0.705882352941,1.0
dclawhope,0.0,0.05,0.0,0.0
DClaw,0.0,0.0,0.0,0.0
DCLivin,0.166666666667,0.0333333333333,0.2,0.933333333333
DClove,0.0,0.0,0.0,0.0
dcm2008,0.0,0.0,0.0,0.0
dcm81,0.0,0.0,0.0,0.0
dcmadc120,0.857142857143,0.928571428571,0.0,1.0
Dcmeads,0.0,0.0,0.0,0.0
dcmer610,0.538461538462,1.0,0.230769230769,1.0
dcmls2009,0.0,0.0,0.0,0.0
DCMowee,0.0,1.0,0.0,0.0
dcm,0.375,0.0,0.625,0.625
dcNATS27,0.0588235294118,0.411764705882,0.235294117647,0.352941176471
dcneedham,0.0,0.0,0.0,0.0
dcnole,1.0,1.0,1.0,1.0
dcohen81,0.7,0.7,0.7,1.0
DCOLLINS,0.0,0.0,0.0,0.0
dcombiths,0.0,0.666666666667,0.0,0.444444444444
dconlee,0.0,0.0,0.0,0.0
DConly,0.0,0.333333333333,0.0,1.0
dconner,0.666666666667,0.0,0.333333333333,0.666666666667
dconrad,0.0625,0.875,0.8125,0.875
Dcon,0.166666666667,0.333333333333,0.0,0.833333333333
dcorbust,1.0,0.333333333333,1.0,1.0
dcosta,0.0,0.0,0.0,0.0
DCozzi,0.0,0.0,0.0,0.0
dcpalmetto,0.0,0.0,0.0,0.0
dcperilli,0.0,0.0,0.0,0.0
DCPI23,0.0,0.25,0.0,0.25
dcrell,0.25,0.5,0.75,0.75
Dcrew135,1.0,0.333333333333,0.833333333333,0.833333333333
dcrlo3,0.916666666667,0.166666666667,0.0,1.0
dcrlo,1.0,1.0,0.0,1.0
dcross,0.0,0.0,0.0,0.0
dcrpc100,0.0,0.0,0.0,0.0
dcsassychica,0.0,0.0,0.0,0.0
DCschools,0.0,0.2,0.0,0.0
dcshawd,0.833333333333,1.0,0.5,0.833333333333
DCSLC,1.0,1.0,1.0,1.0
dcstudent,0.0,0.0,0.0,0.0
dcstyle06,0.0,0.0,0.0,0.0
DCT2,0.0,0.0,0.0,0.0
dct5,0.0,0.0,0.0,0.0
dcurella,0.875,0.916666666667,0.916666666667,1.0
dcwahoo40,0.8,0.9,1.0,1.0
DCWisco173,0.0,0.0,0.0,0.0
dcwmuch,0.0,0.0,0.0,0.0
dcy4,0.4,0.8,0.0,1.0
DC_Gaucho,0.0,0.0,0.576923076923,0.0384615384615
dd1165,0.9375,0.5625,0.9375,1.0
dd68462,0.0,0.0,0.0,0.0
ddaawwnn,1.0,0.444444444444,0.0,1.0
ddani002,0.0,0.0,0.0,0.0
ddav87,0.846153846154,0.846153846154,1.0,1.0
ddave,0.0,0.0,0.0,0.0
ddavidow,0.0,0.0,0.0,0.0
ddawg026,0.0,0.0,0.0,0.0
ddawg,0.0,0.0,0.0,0.0
ddb,0.0,0.0,0.0,0.0
ddccmh,0.0,0.0,0.0,0.75
ddd111ddd,1.0,0.0,1.0,1.0
ddd333,0.0,0.0,0.0,0.0
DDDDD,0.0,1.0,0.0,0.0
dddhhh,1.0,1.0,1.0,1.0
ddefoe1,0.0,0.0,0.0,0.0
ddelaney1984,0.461538461538,0.769230769231,0.307692307692,1.0
ddewa,0.0,0.0,0.0,0.0
ddg,0.0,0.0,0.0,0.0
ddh540,0.0,0.0,0.0,0.0
ddipietra,0.0,0.0,0.0,0.0
ddisabat,0.0,0.0,0.0,0.0
ddl27,0.0,0.0,0.0,0.0
Ddlaw,0.538461538462,0.769230769231,0.923076923077,1.0
ddmesser,0.0,0.0,0.0,0.0
ddmplynx,0.0,0.0,0.0,0.333333333333
ddoc117,0.0,0.0,0.0,0.0
DDOG14,0.0,0.0,0.0,0.0
ddogg007,0.0,0.0,0.0,0.0
ddombey,0.0,0.0,0.0,0.0
ddorner04,0.733333333333,0.866666666667,0.6,1.0
ddoss001,0.0,0.0,0.0,0.0
DDowl44,0.0,0.0,0.0,0.0
ddp133,0.0,0.0,0.0,0.0
ddpenguin,0.0,0.0,0.0,0.0
ddperez,0.0,0.0,0.0,0.0
ddport,0.0,0.0,0.0,0.0
ddriesen14,0.0,0.0,0.0,0.0
ddsbutler,0.0,0.466666666667,0.0,0.4
ddtaylor333,0.0,0.0,0.0,0.0
ddubbs78,0.0,0.0,0.0,0.0
ddubs,0.2,0.2,0.8,1.0
ddupless,0.0,0.0,0.0,0.0
ddurell,0.0,0.0,0.0,0.0
ddwwgg,0.0,0.0,0.0,0.0
de4th,0.0,0.0,0.0,0.0
Deac254,0.0,0.0,0.0,0.0
DeaCerte33,0.0,0.0,0.0,0.0
deadatheist,0.25,0.25,0.25,0.25
deaddogsinmygarage,1.0,0.5,1.0,1.0
deaddrunkandnaked,0.8,1.0,1.0,1.0
deadendhawk,0.0,0.0,0.0,0.0
deadhead12,0.0,0.0,0.0,0.0
DeadHead54,1.0,1.0,0.0,1.0
deadlast,0.111111111111,0.833333333333,0.0,1.0
deadmoney,0.0,0.0,0.0,0.0
deadoc,0.0,0.777777777778,0.0,1.0
deadpanic,0.65,0.85,0.5,0.95
deadreckoning,0.0,0.0,0.0,0.0
deadskinny,0.0,0.642857142857,0.0714285714286,0.0714285714286
deadthrone7,0.8,0.8,0.8,1.0
deadv3rtic,0.0,0.0,0.0,0.0
DEAD,1.0,1.0,1.0,1.0
deaglepanda,0.0,0.0,0.0,0.0
deagost1,0.0,0.0,0.0,0.0
deal1014,0.0,0.0526315789474,0.0,0.0
dealmaker22,0.0,0.0,0.0,0.0
dealornodeal,1.0,0.92,1.0,0.12
deamador1,0.0,0.0,0.0,0.0
dean12389,0.0,0.0,0.0,0.0
dean52,0.0,0.0,0.0,0.0
deanemj,0.0,0.0,0.0,0.0
DeanFlo82,0.75,0.916666666667,0.5,0.916666666667
deanis73,0.9,0.9,0.1,1.0
deanna4unc,0.0,0.0,0.0,0.0
deannamershon,0.0,0.0,0.0,0.0
DeannaV,0.0,0.0,0.0,0.0
deanrbrown,0.0,0.0,0.0,0.0
DeanRobbins1,0.0,0.0,0.0,0.0
DeanRS57,0.0,0.0,0.0,0.0
deantk,0.0,0.0,0.5,0.5
DeanVanAndel,0.0,0.0,0.0,0.0
DeanX,0.0,0.0526315789474,0.0,0.973684210526
dearcoe,0.0,0.0,0.0,0.0
dearkeish,0.285714285714,0.928571428571,0.0714285714286,1.0
dearman,0.0,0.0,0.0,0.0
dearprudence,0.0,0.0,0.0,0.0
dearscarlet,0.0,0.0,0.0,0.0
deason,0.0,0.0,0.0,0.0
deathandtaxes,1.0,1.0,0.0,1.0
deathtoaj,0.0,0.0,0.0,0.0
deb2862,0.0,0.0,0.0,0.0
deb772,0.0,0.0,0.0,0.0
Deb8ter4Life,0.0,0.0,0.0,0.0
debatequeen,0.0,0.0,0.0,0.0
debater1000,0.35,0.7,0.55,1.0
Debatum,0.0,0.0,0.0,0.0
debca,0.0,0.0,0.0,0.0
debmontemayor,0.0,0.0,0.0,0.0
debo27272,0.0,0.0,0.0,0.0
deborahadams276,0.0,0.0,0.0,0.0
debski,0.0,0.0,0.0,0.0
debthunter,0.0,0.0,0.0,0.0
debwhitlark,0.0,0.0,0.0,0.0
debya,0.0,0.0,0.0,0.0
debz54,0.0,0.0,0.0,0.0
decades,1.0,1.0,1.0,1.0
DecafPoetess,0.0,0.0,0.0,0.0
decayge,0.0,0.0,0.0,0.0
decemberist01,0.0,0.0,0.0,0.0
decibel8710,1.0,0.888888888889,1.0,1.0
decided,0.0,0.0,0.0,0.0
Decimal,1.0,0.75,1.0,1.0
decisions124,0.0,0.0,0.0,0.0
decisionsdecisions,0.0,0.0,0.0,0.0
deckdivo,0.0,0.0,0.0,0.0
deckerad,0.0,0.0,0.0,0.0
deckpk0,0.8,1.0,0.0,1.0
decoded,1.0,1.0,1.0,1.0
decore,0.0,0.0,0.0,0.0
decoycop,0.0,0.0,0.0,0.0
Deco,0.0,0.0,0.0,0.0
decrawford,0.0,0.0,0.0,0.0
decresec,0.0,0.0,0.0,0.0
dedaelus,0.5,1.0,1.0,1.0
dedalus616,0.0,0.111111111111,0.0,0.0
dedalus77,0.0,0.0,0.0,0.0
dede,0.0,0.0,0.0,0.0
dedolence,0.0,0.0,0.0,0.0
Dee32,0.0,0.0,0.0,0.0
deeaytch,0.0,0.0,0.0,0.0
deebo7,0.0,0.0,0.0,0.0
Deeboy305,0.0,0.0,0.0,0.0
deeb,0.0,0.0,0.0,0.0
deedee0323,0.0,0.0,0.0,0.0
deeds714,0.0,0.0,0.0,0.0
deeeeee,1.0,1.0,0.0909090909091,0.272727272727
DeeferDog,0.0,0.5,0.0,1.0
DeeI,0.0,0.0,0.0,0.0
deej,1.0,0.769230769231,1.0,1.0
deekay,0.0,0.0,0.0,0.5
deeleigh,0.0,0.0,0.0,0.0
deemuu,0.909090909091,1.0,0.0,1.0
deemz,0.0,0.0,0.0,0.0
deenappatel,0.0,0.0,0.0,0.0
deenaweena,1.0,1.0,1.0,1.0
deepakkhasa,0.0,0.0,0.0,0.0
deepap,0.923076923077,1.0,0.846153846154,1.0
deepblue,0.0,0.0,0.0,0.0
Deepdream,0.0,0.0,0.0,1.0
deepimpact2,0.333333333333,0.333333333333,0.0,0.0
deepsausage2003,0.0,0.0,0.0,0.0
deepsleep,0.652173913043,0.913043478261,0.0,1.0
deeptishenoy,0.333333333333,1.0,0.666666666667,1.0
deeptrench,1.0,1.0,1.0,1.0
Deepvalue,0.875,1.0,1.0,1.0
DeeRiddle,0.5,0.214285714286,0.857142857143,1.0
deerob,0.0,1.0,0.0,1.0
deervalley10,0.0,0.0,0.0,0.0
